"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 20:39:06 GMT 2024","Thu Dec 12 20:39:06 GMT 2024","245","tests","header_test","TestHeaderPage","","","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user",""
"passed","Thu Dec 12 20:37:40 GMT 2024","Thu Dec 12 20:37:50 GMT 2024","10238","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user",""
"passed","Thu Dec 12 20:39:41 GMT 2024","Thu Dec 12 20:39:41 GMT 2024","45","tests","header_test","TestHeaderPage","","","Verify presence, visibility, attributes of icons in the Header for an authorized user",""
"passed","Thu Dec 12 20:29:59 GMT 2024","Thu Dec 12 20:30:00 GMT 2024","97","tests","contacts_page_test","TestContactsPage","","","Verify that the email link calls an email client",""
"passed","Thu Dec 12 20:36:11 GMT 2024","Thu Dec 12 20:36:17 GMT 2024","6063","tests","groups_page_test","TestGroupsPage","","","Verify sizes of images in links on the page",""
"passed","Thu Dec 12 20:43:51 GMT 2024","Thu Dec 12 20:43:51 GMT 2024","39","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Thu Dec 12 20:38:30 GMT 2024","Thu Dec 12 20:38:44 GMT 2024","13995","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an authorized user 
            lead to correct pages after click",""
"passed","Thu Dec 12 20:32:28 GMT 2024","Thu Dec 12 20:32:28 GMT 2024","132","tests","footer_test","TestFooter","","","Verify presence, visibility of text, links, images in the Footer",""
"passed","Thu Dec 12 20:40:59 GMT 2024","Thu Dec 12 20:41:06 GMT 2024","6369","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"passed","Thu Dec 12 20:50:28 GMT 2024","Thu Dec 12 20:50:28 GMT 2024","32","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify content of the text on the page",""
"passed","Thu Dec 12 20:40:02 GMT 2024","Thu Dec 12 20:40:04 GMT 2024","1361","tests","main_page_test","TestMainPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Thu Dec 12 20:40:07 GMT 2024","Thu Dec 12 20:40:08 GMT 2024","1271","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Thu Dec 12 20:46:15 GMT 2024","Thu Dec 12 20:46:27 GMT 2024","11919","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"passed","Thu Dec 12 20:33:05 GMT 2024","Thu Dec 12 20:33:05 GMT 2024","76","tests","footer_test","TestFooter","","","Verify attributes of images in links in the Footer",""
"passed","Thu Dec 12 20:39:13 GMT 2024","Thu Dec 12 20:39:13 GMT 2024","184","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru', 'en' buttons in the Header for an authorized user",""
"passed","Thu Dec 12 20:38:18 GMT 2024","Thu Dec 12 20:38:23 GMT 2024","5607","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an authorized user",""
"passed","Thu Dec 12 20:31:00 GMT 2024","Thu Dec 12 20:31:00 GMT 2024","115","tests","description_page_test","TestDescriptionPage","","","Verify return main page from description page.",""
"passed","Thu Dec 12 20:29:47 GMT 2024","Thu Dec 12 20:29:48 GMT 2024","1000","tests","contacts_page_test","TestContactsPage","","","Verify presence, visibility, clickability, href, prefix, status code of links in the section 2",""
"passed","Thu Dec 12 20:50:08 GMT 2024","Thu Dec 12 20:50:08 GMT 2024","26","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence and visibility of content on the page",""
"passed","Thu Dec 12 20:43:07 GMT 2024","Thu Dec 12 20:43:10 GMT 2024","2584","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an authorized user 
                         to the correct page after clicking",""
"passed","Thu Dec 12 20:30:24 GMT 2024","Thu Dec 12 20:30:24 GMT 2024","92","tests","contributors_page_test","TestContributorsPage","","","Verify values of title and subtitles with tags h2, h3 on the page",""
"skipped","Thu Dec 12 20:45:09 GMT 2024","Thu Dec 12 20:45:29 GMT 2024","20196","tests","Speech exercises EN.","TestCardsEN","","","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data",""
"passed","Thu Dec 12 20:33:28 GMT 2024","Thu Dec 12 20:33:28 GMT 2024","25","tests","groups_page_test","TestGroupsPage","","","Verify presence and visibility of content on the page",""
"passed","Thu Dec 12 20:29:27 GMT 2024","Thu Dec 12 20:29:27 GMT 2024","12","tests","contacts_page_test","TestContactsPage","","","Verify value of the title of the tab",""
"passed","Thu Dec 12 20:43:39 GMT 2024","Thu Dec 12 20:43:39 GMT 2024","12","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"skipped","Thu Dec 12 20:44:14 GMT 2024","Thu Dec 12 20:44:35 GMT 2024","20209","tests","Speech exercises EN.","TestCardsEN","","","Select random card from ""Word"" group and compare UI vs BACKEND data",""
"passed","Thu Dec 12 20:29:00 GMT 2024","Thu Dec 12 20:29:01 GMT 2024","940","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"passed","Thu Dec 12 20:31:32 GMT 2024","Thu Dec 12 20:31:32 GMT 2024","175","tests","description_page_test","TestDescriptionPage","","","Verify redirection to used resources page not authorized user.",""
