"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","Verify that the 'Contact us' link in the Footer calls an email client","tests","2026-09-23","passed","2026-09-23","TestFooter","footer_test","",""
"","642","Verify redirection to contributors page not authorized user.","tests","2026-09-23","passed","2026-09-23","TestMainPage","main_page_test","",""
"","24","Verify text in the 'All Specialists' link","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","722","Verify clickability, href, status code of the 'All Specialists' link","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","1783","Verify redirection to github not authorized user.","tests","2026-09-23","passed","2026-09-23","TestMainPage","main_page_test","",""
"","645","Verify sizes of background-images in links on the page","tests","2026-09-23","passed","2026-09-23","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","33","Verify values of titles and subtitles with tags h2, h4 on the page","tests","2026-09-23","passed","2026-09-23","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","121","Verify presence, visibility of sections, the dividing line and elements with text on the page","tests","2026-09-23","passed","2026-09-23","TestContactsPage","contacts_page_test","",""
"","645","test_hpa.03.03.08 Verify if internal Audiometry link in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","264","Verify text in card links and the 'All Team' link","tests","2026-09-23","passed","2026-09-23","TestContributorsPage","contributors_page_test","",""
"","658","Verify attribute values of images in contributors cards in grids","tests","2026-09-23","passed","2026-09-23","TestContributorsPage","contributors_page_test","",""
"","42","Verify presence, visibility and attributes of the profile avatar in the Header 
               for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","81","Verify size of the image in the 'Logo' link in the Header for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","1239","Verify clickability, status code of links on the page","tests","2026-09-23","passed","2026-09-23","TestGroupsPage","groups_page_test","",""
"","88","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2","tests","2026-09-23","passed","2026-09-23","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","236","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","24","Verify value of text on the page","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","1962","Verify redirection to donate page not authorized user.","tests","2026-09-23","passed","2026-09-23","TestDescriptionPage","description_page_test","",""
"","92","Verify sizes of images in links in the Footer","tests","2026-09-23","passed","2026-09-23","TestFooter","footer_test","",""
"","139","test_hpa.03.03.02 Verify if internal Statistics link #2 in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","640","test_hpa.03.03.05 Verify if internal Specialists link in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","10943","Solutions to a random task in the ""Слова Королёвой"" .","tests","2026-09-23","skipped","2026-09-23","TestCardsRU","Речевые упражнения.","",""
"","10214","Check statistic table.","tests","2026-09-23","skipped","2026-09-23","TestCardsRU","Statistic.","",""
"","20653","Check registration with new email and empty birthday","tests","2026-09-23","passed","2026-09-23","TestRegistrationPage","registration_page_test","",""
"","1614","Verify that the 'All Specialists' link leads an authorized user 
                         to the correct page after clicking","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","425","Check registration without choosing agreement","tests","2026-09-23","passed","2026-09-23","TestRegistrationPage","registration_page_test","",""
"","722","Checking the domain is available","tests","2026-09-23","passed","2026-09-23","TestMainPage","main_page_test","",""
"","0","Verify if external links in the Header for an unauthorized user 
            lead to correct pages after click","tests","2026-09-23","skipped","2026-09-23","TestHeaderPage","header_test","",""
"","10747","Check progres-bar and buttons.","tests","2026-09-23","skipped","2026-09-23","TestCardsEN","Speech exercises EN.","",""
"","134","Verify redirection to contacts page not authorized user.","tests","2026-09-23","passed","2026-09-23","TestMainPage","main_page_test","",""
"","134","Verify values of the text in links, buttons in the Header for an unauthorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","11","Verify content of the text on the page","tests","2026-09-23","passed","2026-09-23","TestContributorsPage","contributors_page_test","",""
"","23","Verify content of the text on the page","tests","2026-09-23","passed","2026-09-23","TestURPage","used_resources_page_test","",""
"","185","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an unauthorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","36","Verify values of the title and subtitles with tags h1, h2 on the page","tests","2026-09-23","passed","2026-09-23","TestContactsPage","contacts_page_test","",""
"","3747","Check registration with new email","tests","2026-09-23","passed","2026-09-23","TestRegistrationPage","registration_page_test","",""
"","430","Check registration without choosing gender","tests","2026-09-23","passed","2026-09-23","TestRegistrationPage","registration_page_test","",""
"","79","Checking the clickability of the Start button.","tests","2026-09-23","passed","2026-09-23","TestMainPage","main_page_test","",""
"","814","Checking the possibility of authorization with the correct data","tests","2026-09-23","passed","2026-09-23","TestAuthorizedUserPage","authorisation_page_test","",""
"","50","Verify size of the image in the section 1","tests","2026-09-23","passed","2026-09-23","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","182","Verify composition and visibility of elements on the 1st-7th levels of nesting in the Footer","tests","2026-09-23","passed","2026-09-23","TestFooter","footer_test","",""
"","92","Verify redirection to description page not authorized user.","tests","2026-09-23","passed","2026-09-23","TestMainPage","main_page_test","",""
"","3708","Verify clickability, href, status code of series links on the page","tests","2026-09-23","passed","2026-09-23","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","943","Verify presence, visibility, clickability, href, prefix, status code of links in the section 2","tests","2026-09-23","passed","2026-09-23","TestContactsPage","contacts_page_test","",""
"","3322","Verify if group links lead to correct pages after clicking","tests","2026-09-23","passed","2026-09-23","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","2877","Verify clickability, href, prefix and subject, status code of links in the Footer","tests","2026-09-23","passed","2026-09-23","TestFooter","footer_test","",""
"","21","Verify content of the text in the section 2","tests","2026-09-23","passed","2026-09-23","TestContactsPage","contacts_page_test","",""
"","18","Verify presence and visibility of content on the page","tests","2026-09-23","passed","2026-09-23","TestGroupsPage","groups_page_test","",""
"","1296","Verify presence, visibility of the title, text, link, grid, cards and images  
        on the 2nd, 3rd, 5th, 6th levels of nesting on the page","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","18","Verify presence, visibility of the user name in the Header for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","106","Verify presence, visibility of lists on the page","tests","2026-09-23","passed","2026-09-23","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","7","Verify value of the title of the tab","tests","2026-09-23","passed","2026-09-23","TestContributorsPage","contributors_page_test","",""
"","1849","Verify Footer invisibility through the modal window with the exercise","tests","2026-09-23","passed","2026-09-23","TestFooter","footer_test","",""
"","10858","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.","tests","2026-09-23","skipped","2026-09-23","TestCardsRU","Речевые упражнения.","",""
"","96","Verify that the 'Login' link leads to the correct page after clicking","tests","2026-09-23","passed","2026-09-23","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","739","Verify presence, visibility, clickability, href, status code 
                         of the 'Login' link in the section 1","tests","2026-09-23","passed","2026-09-23","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","7","Verify value of the title of the tab","tests","2026-09-23","passed","2026-09-23","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","21","Verify presence and visibility of content on the page","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","279","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","8","Verify value of the 'ru' title of the tab","tests","2026-09-23","passed","2026-09-23","TestGroupsPage","groups_page_test","",""
"","133","Verify redirection to used resources page not authorized user.","tests","2026-09-23","passed","2026-09-23","TestDescriptionPage","description_page_test","",""
"","144","test_hpa.02.02 Verify text in links in 'More' button and buttons in the Header for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","420","Verify presence, visibility of links, buttons in the Header for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","1620","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","66","test_hpa.03.03.09 Verify the list of external links in the Header's dropdown 
            for an authorized user","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","4551","Verify if series links 1-4 lead to correct pages after clicking","tests","2026-09-23","passed","2026-09-23","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","71","Verify values of names and professions in specialist cards in the grid","tests","2026-09-23","passed","2026-09-23","TestSpecialistsPage","specialists_page_test","",""
"","30","Verify content of text in the Footer","tests","2026-09-23","passed","2026-09-23","TestFooter","footer_test","",""
"","86","Verify clickability, titles, attributes of group links on the page","tests","2026-09-23","passed","2026-09-23","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","22","Verify value of the 'ru' title on the page","tests","2026-09-23","passed","2026-09-23","TestGroupsPage","groups_page_test","",""
"","1482","test_hpa.03.03.12 Verify if external GitHub link in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-23","passed","2026-09-23","TestHeaderPage","header_test","",""
"","476","Verify presence, visibility of lists on the page","tests","2026-09-23","passed","2026-09-23","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","1724","Verify if links on the 'ru' local lead to correct pages after clicking","tests","2026-09-23","passed","2026-09-23","TestGroupsPage","groups_page_test","",""
"","28","Verify title, href of links on the 'en' local","tests","2026-09-23","passed","2026-09-23","TestGroupsPage","groups_page_test","",""
