"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","Verify presence, visibility and attributes of the profile avatar in the Header 
               for an authorized user","tests","2026-07-15","passed","2026-07-15","TestHeaderPage","header_test","",""
"","1451","Verify if links in the section 2 lead to the correct pages after clicking","tests","2026-07-15","passed","2026-07-15","TestContactsPage","contacts_page_test","",""
"","37","Verify amount and visibility of sections with content on the page","tests","2026-07-15","passed","2026-07-15","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","24","Verify title of links on the 'ru' local","tests","2026-07-15","passed","2026-07-15","TestGroupsPage","groups_page_test","",""
"","72","Verify sizes of images in links on the page","tests","2026-07-15","passed","2026-07-15","TestGroupsPage","groups_page_test","",""
"","0","Checking the ip is available","tests","2026-07-15","skipped","2026-07-15","TestMainPage","main_page_test","",""
"","1649","Checking the possibility of authorization with the correct data","tests","2026-07-15","passed","2026-07-15","TestAuthorizedUserPage","authorisation_page_test","",""
"","1867","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click","tests","2026-07-15","passed","2026-07-15","TestHeaderPage","header_test","",""
"","1124","Verify if external Donate link in the Header for an unauthorized user 
            leads to a correct page after click","tests","2026-07-15","passed","2026-07-15","TestHeaderPage","header_test","",""
"","66","Verify size of the image in the section 1","tests","2026-07-15","passed","2026-07-15","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","1216","Verify redirection to telegram page not authorized user.","tests","2026-07-15","passed","2026-07-15","TestDescriptionPage","description_page_test","",""
"","19","Verify content of the text on the page","tests","2026-07-15","passed","2026-07-15","TestContributorsPage","contributors_page_test","",""
"","121","Verify clickability, titles, attributes of group links on the page","tests","2026-07-15","passed","2026-07-15","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","13","Verify value of the title of the tab","tests","2026-07-15","passed","2026-07-15","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","118","Verify sizes of images in links in the Footer","tests","2026-07-15","passed","2026-07-15","TestFooter","footer_test","",""
"","918","Verify composition, visibility of elements on the 1st-5th levels of nesting on the page","tests","2026-07-15","passed","2026-07-15","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","153","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking","tests","2026-07-15","passed","2026-07-15","TestHeaderPage","header_test","",""
