"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 23 01:21:38 GMT 2025","Sun Mar 23 01:21:38 GMT 2025","165","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Sun Mar 23 01:11:17 GMT 2025","Sun Mar 23 01:11:17 GMT 2025","270","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify clickability, titles, attributes of group links on the page",""
"passed","Sun Mar 23 01:15:21 GMT 2025","Sun Mar 23 01:15:38 GMT 2025","16386","tests","groups_page_test","TestGroupsPage","","","Verify value of the title and subtitles on the page",""
"passed","Sun Mar 23 01:13:31 GMT 2025","Sun Mar 23 01:13:36 GMT 2025","5105","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify sizes of background-images in links on the page",""
"passed","Sun Mar 23 01:07:16 GMT 2025","Sun Mar 23 01:07:17 GMT 2025","1278","tests","description_page_test","TestDescriptionPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Sun Mar 23 01:22:09 GMT 2025","Sun Mar 23 01:22:09 GMT 2025","784","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty confirm password",""
"passed","Sun Mar 23 01:14:20 GMT 2025","Sun Mar 23 01:14:20 GMT 2025","122","tests","footer_test","TestFooter","","","Verify that the 'Contact us' link in the Footer calls an email client",""
"passed","Sun Mar 23 01:18:49 GMT 2025","Sun Mar 23 01:18:59 GMT 2025","10240","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user",""
"passed","Sun Mar 23 01:14:43 GMT 2025","Sun Mar 23 01:14:43 GMT 2025","27","tests","groups_page_test","TestGroupsPage","","","Verify presence and visibility of content on the page",""
"passed","Sun Mar 23 01:18:21 GMT 2025","Sun Mar 23 01:18:22 GMT 2025","135","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Sun Mar 23 01:09:44 GMT 2025","Sun Mar 23 01:09:44 GMT 2025","75","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify clickability of links in breadcrumbs on the page",""
"passed","Sun Mar 23 01:24:21 GMT 2025","Sun Mar 23 01:24:21 GMT 2025","85","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 1",""
"passed","Sun Mar 23 01:15:07 GMT 2025","Sun Mar 23 01:15:15 GMT 2025","8167","tests","groups_page_test","TestGroupsPage","","","Verify value of the title of the tab",""
"passed","Sun Mar 23 01:20:59 GMT 2025","Sun Mar 23 01:20:59 GMT 2025","206","tests","main_page_test","TestMainPage","","","Verify redirection to description page not authorized user.",""
"passed","Sun Mar 23 01:23:36 GMT 2025","Sun Mar 23 01:23:36 GMT 2025","105","tests","specialists_page_test","TestSpecialistsPage","","","Verify values of names and professions in specialist cards in the grid",""
"passed","Sun Mar 23 01:14:58 GMT 2025","Sun Mar 23 01:15:01 GMT 2025","3131","tests","groups_page_test","TestGroupsPage","","","Verify presence, visibility of the title, tiles, links, images, subtitles on the page",""
"passed","Sun Mar 23 01:21:21 GMT 2025","Sun Mar 23 01:21:22 GMT 2025","1388","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Sun Mar 23 01:12:11 GMT 2025","Sun Mar 23 01:12:11 GMT 2025","184","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if breadcrumbs link2 leads to the correct page after clicking",""
"passed","Sun Mar 23 01:06:33 GMT 2025","Sun Mar 23 01:06:33 GMT 2025","23","tests","contributors_page_test","TestContributorsPage","","","Verify value of the title of the tab",""
"passed","Sun Mar 23 01:24:36 GMT 2025","Sun Mar 23 01:24:36 GMT 2025","87","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify content of the text in sections 1, 2",""
"passed","Sun Mar 23 01:23:58 GMT 2025","Sun Mar 23 01:24:00 GMT 2025","1643","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an authorized user 
                         to the correct page after clicking",""
"passed","Sun Mar 23 01:10:03 GMT 2025","Sun Mar 23 01:10:06 GMT 2025","3124","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Sun Mar 23 01:23:45 GMT 2025","Sun Mar 23 01:23:46 GMT 2025","577","tests","specialists_page_test","TestSpecialistsPage","","","Verify clickability, href, status code of the 'All Specialists' link",""
"passed","Sun Mar 23 01:24:17 GMT 2025","Sun Mar 23 01:24:17 GMT 2025","33","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Sun Mar 23 01:09:54 GMT 2025","Sun Mar 23 01:09:54 GMT 2025","92","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify presence and visibility of content on the page",""
"passed","Sun Mar 23 01:06:45 GMT 2025","Sun Mar 23 01:06:46 GMT 2025","1364","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in card descriptions",""
"passed","Sun Mar 23 01:23:01 GMT 2025","Sun Mar 23 01:23:01 GMT 2025","30","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of content on the page",""
"passed","Sun Mar 23 01:06:16 GMT 2025","Sun Mar 23 01:06:17 GMT 2025","551","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
