"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1264","Verify redirection to donate page not authorized user.","tests","2026-08-16","passed","2026-08-16","TestDescriptionPage","description_page_test","",""
"","26","Verify presence and visibility of content on the page","tests","2026-08-16","passed","2026-08-16","TestSpecialistsPage","specialists_page_test","",""
"","363","Verify text in card links and the 'All Team' link","tests","2026-08-16","passed","2026-08-16","TestContributorsPage","contributors_page_test","",""
"","8437","Verify that links in the Footer lead to correct pages after clicking","tests","2026-08-16","passed","2026-08-16","TestFooter","footer_test","",""
"","73","test_hpa.03.03 Verify the list of links in the Header's dropdown
            for an authorized user","tests","2026-08-16","passed","2026-08-16","TestHeaderPage","header_test","",""
"","152","test_hpa.03.03.04 Verify if internal Contacts link in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-08-16","passed","2026-08-16","TestHeaderPage","header_test","",""
"","68","Verify size of the image in the section 1","tests","2026-08-16","passed","2026-08-16","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","108","Verify clickability, titles, attributes of group links on the page","tests","2026-08-16","passed","2026-08-16","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","1045","Verify if external Donate link in the Header for an unauthorized user 
            leads to a correct page after click","tests","2026-08-16","passed","2026-08-16","TestHeaderPage","header_test","",""
"","908","Verify presence, visibility of the title, text, link, grid, cards and images  
        on the 2nd, 3rd, 5th, 6th levels of nesting on the page","tests","2026-08-16","passed","2026-08-16","TestSpecialistsPage","specialists_page_test","",""
"","11099","Select a random card from ""Группа слов"" group and compare UI vs BACKEND data.","tests","2026-08-16","skipped","2026-08-16","TestCardsRU","Речевые упражнения.","",""
"","11","Verify value of the title of the tab","tests","2026-08-16","passed","2026-08-16","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","136","Verify presence, visibility of text, links, images in the Footer","tests","2026-08-16","passed","2026-08-16","TestFooter","footer_test","",""
