"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 22 20:58:56 GMT 2025","Mon Sep 22 20:58:56 GMT 2025","155","tests","groups_page_test","TestGroupsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Mon Sep 22 20:55:25 GMT 2025","Mon Sep 22 20:55:25 GMT 2025","307","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in cards on the page",""
"skipped","Mon Sep 22 21:12:19 GMT 2025","Mon Sep 22 21:12:30 GMT 2025","10339","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Mon Sep 22 21:08:53 GMT 2025","Mon Sep 22 21:08:53 GMT 2025","155","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify that the 'Login' link leads to the correct page after clicking",""
"passed","Mon Sep 22 21:08:40 GMT 2025","Mon Sep 22 21:08:40 GMT 2025","89","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify content of the text in sections 1, 2",""
"skipped","Mon Sep 22 21:09:09 GMT 2025","Mon Sep 22 21:09:19 GMT 2025","10374","tests","Speech exercises EN.","TestCardsEN","","","Select random card from ""Word"" group and compare UI vs BACKEND data",""
"passed","Mon Sep 22 20:57:32 GMT 2025","Mon Sep 22 20:57:33 GMT 2025","43","tests","footer_test","TestFooter","","","Verify presence and visibility of the Footer",""
"passed","Mon Sep 22 21:04:15 GMT 2025","Mon Sep 22 21:04:16 GMT 2025","53","tests","header_test","TestHeaderPage","","","Verify size of the image in the 'Logo' link in the Header for an authorized user",""
"passed","Mon Sep 22 20:56:47 GMT 2025","Mon Sep 22 20:56:50 GMT 2025","3495","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if group links lead to correct pages after clicking",""
"passed","Mon Sep 22 20:55:03 GMT 2025","Mon Sep 22 20:55:03 GMT 2025","25","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify value of the breadcrumbs on the page",""
"skipped","Mon Sep 22 21:12:02 GMT 2025","Mon Sep 22 21:12:12 GMT 2025","10276","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"passed","Mon Sep 22 21:07:40 GMT 2025","Mon Sep 22 21:07:40 GMT 2025","682","tests","specialists_page_test","TestSpecialistsPage","","","Verify clickability, href, status code of the 'All Specialists' link",""
"passed","Mon Sep 22 21:03:04 GMT 2025","Mon Sep 22 21:03:10 GMT 2025","6462","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an authorized user",""
"passed","Mon Sep 22 20:49:16 GMT 2025","Mon Sep 22 20:49:16 GMT 2025","52","tests","contacts_page_test","TestContactsPage","","","Verify values of the title and subtitles with tags h1, h2 on the page",""
"passed","Mon Sep 22 20:52:33 GMT 2025","Mon Sep 22 20:52:33 GMT 2025","63","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify text in group links on the page",""
"passed","Mon Sep 22 21:00:52 GMT 2025","Mon Sep 22 21:00:52 GMT 2025","24","tests","groups_page_test","TestGroupsPage","","","Verify attribute 'src' of images in links on the page",""
"passed","Mon Sep 22 20:51:27 GMT 2025","Mon Sep 22 20:51:27 GMT 2025","209","tests","description_page_test","TestDescriptionPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Mon Sep 22 20:54:27 GMT 2025","Mon Sep 22 20:54:29 GMT 2025","2088","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Mon Sep 22 20:54:16 GMT 2025","Mon Sep 22 20:54:16 GMT 2025","30","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify presence and visibility of content on the page",""
"passed","Mon Sep 22 20:58:28 GMT 2025","Mon Sep 22 20:58:28 GMT 2025","117","tests","footer_test","TestFooter","","","Verify sizes of images in links in the Footer",""
