"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 01 01:17:10 GMT 2024","Sun Sep 01 01:17:10 GMT 2024","310","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of the title of the tab",""
"passed","Sun Sep 01 01:17:53 GMT 2024","Sun Sep 01 01:18:30 GMT 2024","36230","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that links in the sections lead to the correct pages after clicking",""
"passed","Sun Sep 01 01:02:01 GMT 2024","Sun Sep 01 01:02:01 GMT 2024","129","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting in the section 2",""
"passed","Sun Sep 01 01:07:17 GMT 2024","Sun Sep 01 01:07:17 GMT 2024","50","tests","header_test","TestHeaderPage","","","Verify size of the image in the 'Logo' link",""
"passed","Sun Sep 01 01:08:04 GMT 2024","Sun Sep 01 01:08:05 GMT 2024","685","tests","main_page_test","TestMainPage","","","Verify redirection to contributors page not authorized user.",""
"skipped","Sun Sep 01 01:16:29 GMT 2024","Sun Sep 01 01:16:36 GMT 2024","6393","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Sun Sep 01 01:14:20 GMT 2024","Sun Sep 01 01:14:31 GMT 2024","10643","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Группа слов"" group and compare UI vs BACKEND data.",""
"passed","Sun Sep 01 01:10:53 GMT 2024","Sun Sep 01 01:10:54 GMT 2024","831","tests","specialists_page_test","TestSpecialistsPage","","","Verify clickability, href, status code of the 'All Specialists' link",""
"passed","Sun Sep 01 01:04:43 GMT 2024","Sun Sep 01 01:04:44 GMT 2024","664","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contributors page not authorized user.",""
"passed","Sun Sep 01 01:12:02 GMT 2024","Sun Sep 01 01:12:02 GMT 2024","65","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify content of the text in sections 1, 2",""
"passed","Sun Sep 01 01:10:11 GMT 2024","Sun Sep 01 01:10:16 GMT 2024","5367","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility of the title, text, link, grid, cards and images  
        on the 2nd, 3rd, 5th, 6th levels of nesting on the page",""
"passed","Sun Sep 01 01:06:54 GMT 2024","Sun Sep 01 01:06:54 GMT 2024","95","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Sun Sep 01 01:06:21 GMT 2024","Sun Sep 01 01:06:21 GMT 2024","31","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header",""
"passed","Sun Sep 01 01:18:45 GMT 2024","Sun Sep 01 01:18:46 GMT 2024","884","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify sizes of icons in sections",""
"passed","Sun Sep 01 01:12:07 GMT 2024","Sun Sep 01 01:12:07 GMT 2024","38","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
