"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 24 20:49:18 GMT 2025","Fri Oct 24 20:49:18 GMT 2025","40","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               for an authorized user",""
"passed","Fri Oct 24 20:46:31 GMT 2025","Fri Oct 24 20:46:31 GMT 2025","23","tests","groups_page_test","TestGroupsPage","","","Verify attribute 'alt' of images in links on the 'ru' local",""
"passed","Fri Oct 24 20:47:46 GMT 2025","Fri Oct 24 20:47:46 GMT 2025","26","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an authorized user",""
"passed","Fri Oct 24 20:52:14 GMT 2025","Fri Oct 24 20:52:14 GMT 2025","44","tests","specialists_page_test","TestSpecialistsPage","","","Verify text in the 'All Specialists' link",""
"passed","Fri Oct 24 20:44:09 GMT 2025","Fri Oct 24 20:44:09 GMT 2025","76","tests","footer_test","TestFooter","","","Verify attributes of images in links in the Footer",""
"passed","Fri Oct 24 20:47:17 GMT 2025","Fri Oct 24 20:47:19 GMT 2025","2092","tests","header_test","TestHeaderPage","","","Verify if external links in the Header for an unauthorized user 
            lead to correct pages after click",""
"skipped","Fri Oct 24 20:55:20 GMT 2025","Fri Oct 24 20:55:32 GMT 2025","12452","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.",""
"passed","Fri Oct 24 20:53:26 GMT 2025","Fri Oct 24 20:53:26 GMT 2025","58","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify size of the image in the section 1",""
"passed","Fri Oct 24 20:37:30 GMT 2025","Fri Oct 24 20:37:32 GMT 2025","1928","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Fri Oct 24 20:43:32 GMT 2025","Fri Oct 24 20:43:32 GMT 2025","137","tests","footer_test","TestFooter","","","Verify presence, visibility of text, links, images in the Footer",""
"passed","Fri Oct 24 20:39:31 GMT 2025","Fri Oct 24 20:39:33 GMT 2025","2231","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify if breadcrumbs links lead to correct pages after clicking",""
"passed","Fri Oct 24 20:35:51 GMT 2025","Fri Oct 24 20:35:51 GMT 2025","32","tests","contacts_page_test","TestContactsPage","","","Verify text in links in the section 2",""
"skipped","Fri Oct 24 20:56:31 GMT 2025","Fri Oct 24 20:56:41 GMT 2025","10333","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Fri Oct 24 20:46:24 GMT 2025","Fri Oct 24 20:46:24 GMT 2025","35","tests","groups_page_test","TestGroupsPage","","","Verify attribute 'src' of images in links on the page",""
"passed","Fri Oct 24 20:40:39 GMT 2025","Fri Oct 24 20:40:41 GMT 2025","1764","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Fri Oct 24 20:46:04 GMT 2025","Fri Oct 24 20:46:07 GMT 2025","3286","tests","groups_page_test","TestGroupsPage","","","Verify if links on the 'ru' local lead to correct pages after clicking",""
"passed","Fri Oct 24 20:52:30 GMT 2025","Fri Oct 24 20:52:32 GMT 2025","1693","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an authorized user 
                         to the correct page after clicking",""
"passed","Fri Oct 24 20:49:43 GMT 2025","Fri Oct 24 20:49:43 GMT 2025","2","tests","login_page_test","TestLoginPage","","","Test for authorization customer.",""
"passed","Fri Oct 24 20:38:01 GMT 2025","Fri Oct 24 20:38:01 GMT 2025","453","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify composition, visibility of elements on the 1st-7th levels of nesting on the page",""
"passed","Fri Oct 24 20:47:03 GMT 2025","Fri Oct 24 20:47:07 GMT 2025","4432","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an unauthorized user",""
"passed","Fri Oct 24 20:47:58 GMT 2025","Fri Oct 24 20:47:58 GMT 2025","371","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an authorized user",""
"passed","Fri Oct 24 20:38:30 GMT 2025","Fri Oct 24 20:38:30 GMT 2025","25","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify value of the breadcrumbs on the page",""
"passed","Fri Oct 24 20:57:32 GMT 2025","Fri Oct 24 20:57:34 GMT 2025","1260","tests","used_resources_page_test","TestURPage","","","Verify that links in the sections lead to the correct pages after clicking",""
"passed","Fri Oct 24 20:37:00 GMT 2025","Fri Oct 24 20:37:01 GMT 2025","1206","tests","contributors_page_test","TestContributorsPage","","","Verify sizes of images in contributor cards in grids",""
"passed","Fri Oct 24 20:47:52 GMT 2025","Fri Oct 24 20:47:52 GMT 2025","292","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user",""
"skipped","Fri Oct 24 20:54:07 GMT 2025","Fri Oct 24 20:54:17 GMT 2025","10346","tests","Speech exercises EN.","TestCardsEN","","","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data",""
"passed","Fri Oct 24 20:51:12 GMT 2025","Fri Oct 24 20:51:13 GMT 2025","736","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty birthday",""
"passed","Fri Oct 24 20:44:53 GMT 2025","Fri Oct 24 20:44:53 GMT 2025","11","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'ru' title of the tab",""
"passed","Fri Oct 24 20:50:43 GMT 2025","Fri Oct 24 20:50:48 GMT 2025","5231","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"skipped","Fri Oct 24 20:50:27 GMT 2025","Fri Oct 24 20:50:27 GMT 2025","0","tests","main_page_test","TestMainPage","","","Checking the ip is available",""
"passed","Fri Oct 24 20:37:40 GMT 2025","Fri Oct 24 20:37:40 GMT 2025","185","tests","description_page_test","TestDescriptionPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Fri Oct 24 20:37:06 GMT 2025","Fri Oct 24 20:37:06 GMT 2025","232","tests","description_page_test","TestDescriptionPage","","","Verify return main page from description page.",""
"passed","Fri Oct 24 20:51:08 GMT 2025","Fri Oct 24 20:51:08 GMT 2025","740","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty first name",""
"passed","Fri Oct 24 20:38:11 GMT 2025","Fri Oct 24 20:38:11 GMT 2025","145","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify presence, visibility of lists on the page",""
"passed","Fri Oct 24 20:44:13 GMT 2025","Fri Oct 24 20:44:13 GMT 2025","132","tests","footer_test","TestFooter","","","Verify sizes of images in links in the Footer",""
"passed","Fri Oct 24 20:53:00 GMT 2025","Fri Oct 24 20:53:00 GMT 2025","21","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"passed","Fri Oct 24 20:44:20 GMT 2025","Fri Oct 24 20:44:23 GMT 2025","3423","tests","footer_test","TestFooter","","","Verify Footer invisibility through the modal window with the exercise",""
"passed","Fri Oct 24 20:37:10 GMT 2025","Fri Oct 24 20:37:11 GMT 2025","1154","tests","description_page_test","TestDescriptionPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Fri Oct 24 20:51:41 GMT 2025","Fri Oct 24 20:51:41 GMT 2025","31","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of content on the page",""
"passed","Fri Oct 24 20:50:05 GMT 2025","Fri Oct 24 20:50:05 GMT 2025","683","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Fri Oct 24 20:50:01 GMT 2025","Fri Oct 24 20:50:01 GMT 2025","188","tests","main_page_test","TestMainPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Fri Oct 24 20:53:22 GMT 2025","Fri Oct 24 20:53:23 GMT 2025","76","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility and attributes of the image in the section 1",""
"passed","Fri Oct 24 20:44:59 GMT 2025","Fri Oct 24 20:44:59 GMT 2025","11","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'en' title of the tab",""
"passed","Fri Oct 24 20:46:54 GMT 2025","Fri Oct 24 20:46:55 GMT 2025","363","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an unauthorized user",""
"passed","Fri Oct 24 20:48:05 GMT 2025","Fri Oct 24 20:48:05 GMT 2025","198","tests","header_test","TestHeaderPage","","","Verify values of the text in links, buttons in the Header for an authorized user",""
"passed","Fri Oct 24 20:53:19 GMT 2025","Fri Oct 24 20:53:19 GMT 2025","151","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify that the 'Login' link leads to the correct page after clicking",""
"passed","Fri Oct 24 20:46:37 GMT 2025","Fri Oct 24 20:46:37 GMT 2025","25","tests","groups_page_test","TestGroupsPage","","","test_gp_04_03_verify_images_alt_en",""
"passed","Fri Oct 24 20:49:03 GMT 2025","Fri Oct 24 20:49:04 GMT 2025","198","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru', 'en' buttons in the Header for an authorized user",""
"passed","Fri Oct 24 20:36:19 GMT 2025","Fri Oct 24 20:36:21 GMT 2025","2521","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility of titles/subtitles, cards, descriptions, links, images on the page",""
"passed","Fri Oct 24 20:36:51 GMT 2025","Fri Oct 24 20:36:51 GMT 2025","602","tests","contributors_page_test","TestContributorsPage","","","Verify href, status code of the 'All Team' link",""
"passed","Fri Oct 24 20:52:00 GMT 2025","Fri Oct 24 20:52:00 GMT 2025","33","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of title with tag 'h2' on the page",""
"passed","Fri Oct 24 20:53:15 GMT 2025","Fri Oct 24 20:53:15 GMT 2025","642","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility, clickability, href, status code 
                         of the 'Login' link in the section 1",""
"passed","Fri Oct 24 20:57:19 GMT 2025","Fri Oct 24 20:57:19 GMT 2025","38","tests","used_resources_page_test","TestURPage","","","Verify content of the text on the page",""
"passed","Fri Oct 24 20:48:12 GMT 2025","Fri Oct 24 20:48:12 GMT 2025","27","tests","header_test","TestHeaderPage","","","Verify presence, visibility of the user name in the Header for an authorized user",""
"passed","Fri Oct 24 20:46:13 GMT 2025","Fri Oct 24 20:46:17 GMT 2025","3234","tests","groups_page_test","TestGroupsPage","","","Verify if links on the 'en' local lead to correct pages after clicking",""
"passed","Fri Oct 24 20:47:31 GMT 2025","Fri Oct 24 20:47:31 GMT 2025","224","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru', 'en' buttons in the Header on the Start Unauthorized Page",""
"passed","Fri Oct 24 20:57:06 GMT 2025","Fri Oct 24 20:57:06 GMT 2025","138","tests","used_resources_page_test","TestURPage","","","Verify the composition and visibility of elements 
        on the 1st-4th levels of nesting on the page",""
"passed","Fri Oct 24 20:41:29 GMT 2025","Fri Oct 24 20:41:29 GMT 2025","247","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in cards on the page",""
"passed","Fri Oct 24 20:43:44 GMT 2025","Fri Oct 24 20:43:46 GMT 2025","2306","tests","footer_test","TestFooter","","","Verify clickability, href, prefix and subject, status code of links in the Footer",""
"passed","Fri Oct 24 20:35:17 GMT 2025","Fri Oct 24 20:35:18 GMT 2025","965","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"passed","Fri Oct 24 20:40:51 GMT 2025","Fri Oct 24 20:40:52 GMT 2025","1075","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify presence, visibility of lists on the page",""
"passed","Fri Oct 24 20:37:15 GMT 2025","Fri Oct 24 20:37:17 GMT 2025","1666","tests","description_page_test","TestDescriptionPage","","","Verify redirection to donate page not authorized user.",""
"passed","Fri Oct 24 20:52:05 GMT 2025","Fri Oct 24 20:52:05 GMT 2025","33","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of text on the page",""
"passed","Fri Oct 24 20:45:57 GMT 2025","Fri Oct 24 20:45:57 GMT 2025","41","tests","groups_page_test","TestGroupsPage","","","Verify title, href of links on the 'en' local",""
"passed","Fri Oct 24 20:43:19 GMT 2025","Fri Oct 24 20:43:20 GMT 2025","1251","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify sizes of background-images in links on the page",""
"passed","Fri Oct 24 20:47:11 GMT 2025","Fri Oct 24 20:47:13 GMT 2025","2063","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click",""
"passed","Fri Oct 24 20:57:11 GMT 2025","Fri Oct 24 20:57:11 GMT 2025","15","tests","used_resources_page_test","TestURPage","","","Verify value of the title of the tab",""
"passed","Fri Oct 24 20:57:02 GMT 2025","Fri Oct 24 20:57:02 GMT 2025","33","tests","used_resources_page_test","TestURPage","","","Verify presence and visibility of content on the page",""
"passed","Fri Oct 24 20:50:31 GMT 2025","Fri Oct 24 20:50:39 GMT 2025","8520","tests","profile_page_test","TestProfilePage","","","Change the password by receiving an email link",""
"passed","Fri Oct 24 20:47:24 GMT 2025","Fri Oct 24 20:47:24 GMT 2025","126","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Fri Oct 24 20:50:22 GMT 2025","Fri Oct 24 20:50:22 GMT 2025","107","tests","main_page_test","TestMainPage","","","Checking the clickability of the Start button.",""
"passed","Fri Oct 24 20:42:42 GMT 2025","Fri Oct 24 20:42:44 GMT 2025","2874","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if group links lead to correct pages after clicking",""
"passed","Fri Oct 24 20:45:12 GMT 2025","Fri Oct 24 20:45:12 GMT 2025","28","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'en' title on the page",""
"passed","Fri Oct 24 20:50:26 GMT 2025","Fri Oct 24 20:50:27 GMT 2025","416","tests","main_page_test","TestMainPage","","","Checking the domain is available",""
"passed","Fri Oct 24 20:51:17 GMT 2025","Fri Oct 24 20:51:18 GMT 2025","713","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty email",""
"passed","Fri Oct 24 20:38:20 GMT 2025","Fri Oct 24 20:38:20 GMT 2025","11","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify value of the title of the tab",""
"passed","Fri Oct 24 20:36:25 GMT 2025","Fri Oct 24 20:36:25 GMT 2025","12","tests","contributors_page_test","TestContributorsPage","","","Verify value of the title of the tab",""
"passed","Fri Oct 24 20:57:27 GMT 2025","Fri Oct 24 20:57:28 GMT 2025","1270","tests","used_resources_page_test","TestURPage","","","Verify presence, visibility, clickability, href, status code of links in sections",""
"passed","Fri Oct 24 20:43:40 GMT 2025","Fri Oct 24 20:43:40 GMT 2025","54","tests","footer_test","TestFooter","","","Verify text in the 'Contact us' link in the Footer",""
"passed","Fri Oct 24 20:49:51 GMT 2025","Fri Oct 24 20:49:52 GMT 2025","1158","tests","main_page_test","TestMainPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Fri Oct 24 20:36:13 GMT 2025","Fri Oct 24 20:36:15 GMT 2025","1771","tests","contributors_page_test","TestContributorsPage","","","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting on the page",""
"passed","Fri Oct 24 20:36:09 GMT 2025","Fri Oct 24 20:36:09 GMT 2025","37","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Fri Oct 24 20:44:45 GMT 2025","Fri Oct 24 20:44:45 GMT 2025","116","tests","groups_page_test","TestGroupsPage","","","Verify presence, visibility of the title, tiles, links, images, subtitles on the page",""
"passed","Fri Oct 24 20:36:55 GMT 2025","Fri Oct 24 20:36:56 GMT 2025","845","tests","contributors_page_test","TestContributorsPage","","","Verify attribute values of images in contributors cards in grids",""
"passed","Fri Oct 24 20:41:10 GMT 2025","Fri Oct 24 20:41:10 GMT 2025","25","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify value of the breadcrumbs on the page",""
"passed","Fri Oct 24 20:41:01 GMT 2025","Fri Oct 24 20:41:01 GMT 2025","12","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify value of the title of the tab",""
"passed","Fri Oct 24 20:50:09 GMT 2025","Fri Oct 24 20:50:10 GMT 2025","1364","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"skipped","Fri Oct 24 20:53:33 GMT 2025","Fri Oct 24 20:53:44 GMT 2025","10338","tests","Speech exercises EN.","TestCardsEN","","","Select random card from ""Word"" group and compare UI vs BACKEND data",""
"passed","Fri Oct 24 20:53:04 GMT 2025","Fri Oct 24 20:53:04 GMT 2025","48","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of titles and subtitles with tags h2, h4 on the page",""
"passed","Fri Oct 24 20:37:36 GMT 2025","Fri Oct 24 20:37:37 GMT 2025","689","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contributors page not authorized user.",""
"passed","Fri Oct 24 20:35:47 GMT 2025","Fri Oct 24 20:35:47 GMT 2025","32","tests","contacts_page_test","TestContactsPage","","","Verify content of the text in the section 2",""
"passed","Fri Oct 24 20:43:09 GMT 2025","Fri Oct 24 20:43:10 GMT 2025","257","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify attributes of images in links on the page",""
"passed","Fri Oct 24 20:48:30 GMT 2025","Fri Oct 24 20:48:35 GMT 2025","4246","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an authorized user 
            lead to correct pages after click",""
"passed","Fri Oct 24 20:52:41 GMT 2025","Fri Oct 24 20:52:42 GMT 2025","165","tests","specialists_page_test","TestSpecialistsPage","","","Verify sizes of images in specialist cards in the grid",""
"passed","Fri Oct 24 20:36:47 GMT 2025","Fri Oct 24 20:36:47 GMT 2025","734","tests","contributors_page_test","TestContributorsPage","","","Verify clickability, href of links on the page",""
"passed","Fri Oct 24 20:54:52 GMT 2025","Fri Oct 24 20:55:00 GMT 2025","8156","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"passed","Fri Oct 24 20:43:51 GMT 2025","Fri Oct 24 20:44:01 GMT 2025","10530","tests","footer_test","TestFooter","","","Verify that links in the Footer lead to correct pages after clicking",""
"passed","Fri Oct 24 20:49:10 GMT 2025","Fri Oct 24 20:49:11 GMT 2025","391","tests","header_test","TestHeaderPage","","","Verify user logout after clicking the 'Logout' button in the Header for an authorized user",""
"passed","Fri Oct 24 20:54:38 GMT 2025","Fri Oct 24 20:54:46 GMT 2025","7748","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова Королёвой"" and compare UI vs BACKEND data.",""
"passed","Fri Oct 24 20:48:49 GMT 2025","Fri Oct 24 20:48:50 GMT 2025","92","tests","header_test","TestHeaderPage","","","Verify that the Logo link on the Start Authorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Fri Oct 24 20:44:38 GMT 2025","Fri Oct 24 20:44:38 GMT 2025","167","tests","groups_page_test","TestGroupsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Fri Oct 24 20:53:11 GMT 2025","Fri Oct 24 20:53:11 GMT 2025","43","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Fri Oct 24 20:41:50 GMT 2025","Fri Oct 24 20:41:50 GMT 2025","116","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify clickability, titles, attributes of group links on the page",""
"passed","Fri Oct 24 20:48:56 GMT 2025","Fri Oct 24 20:48:56 GMT 2025","252","tests","header_test","TestHeaderPage","","","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user",""
