"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","131","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2","tests","2026-08-19","passed","2026-08-19","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","2855","Verify presence, visibility of titles/subtitles, cards, descriptions, links, images on the page","tests","2026-08-19","passed","2026-08-19","TestContributorsPage","contributors_page_test","",""
"","380","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user","tests","2026-08-19","passed","2026-08-19","TestHeaderPage","header_test","",""
"","1916","Verify Footer invisibility through the modal window with the exercise","tests","2026-08-19","passed","2026-08-19","TestFooter","footer_test","",""
"","286","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
            on the Start Unauthorized Page","tests","2026-08-19","passed","2026-08-19","TestHeaderPage","header_test","",""
"","655","Check registration with new email and empty password","tests","2026-08-19","passed","2026-08-19","TestRegistrationPage","registration_page_test","",""
"","20891","Check registration with new email and empty birthday","tests","2026-08-19","passed","2026-08-19","TestRegistrationPage","registration_page_test","",""
"","3793","Check registration with new email","tests","2026-08-19","passed","2026-08-19","TestRegistrationPage","registration_page_test","",""
"","1590","Verify composition, visibility of elements on the 11st-14th levels of nesting on the page","tests","2026-08-19","passed","2026-08-19","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","115","Checking the clickability of the Registration button.","tests","2026-08-19","passed","2026-08-19","TestMainPage","main_page_test","",""
"","20882","Check registration with new email and empty confirm password","tests","2026-08-19","passed","2026-08-19","TestRegistrationPage","registration_page_test","",""
"","1813","Verify if external Telegram link in the Header for an unauthorized user 
            leads to a correct page after click","tests","2026-08-19","passed","2026-08-19","TestHeaderPage","header_test","",""
"","1435","Verify sizes of images in contributor cards in grids","tests","2026-08-19","passed","2026-08-19","TestContributorsPage","contributors_page_test","",""
"","1854","Verify if links in the section 2 lead to the correct pages after clicking","tests","2026-08-19","passed","2026-08-19","TestContactsPage","contacts_page_test","",""
"","383","Verify presence, visibility of links, buttons in the Header for an unauthorized user","tests","2026-08-19","passed","2026-08-19","TestHeaderPage","header_test","",""
"","29","Verify text in links in the section 2","tests","2026-08-19","passed","2026-08-19","TestContactsPage","contacts_page_test","",""
"","1775","Verify redirection to donate page not authorized user.","tests","2026-08-19","passed","2026-08-19","TestDescriptionPage","description_page_test","",""
"","26","Verify presence and visibility of content on the page","tests","2026-08-19","passed","2026-08-19","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","173","test_hpa.03.03.01 Verify if internal Groups link #2 in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-08-19","passed","2026-08-19","TestHeaderPage","header_test","",""
"","0","Verify attribute 'alt' of images in links on the 'ru' local","tests","2026-08-19","broken","2026-08-19","TestGroupsPage","groups_page_test","",""
"","36","Verify content of the text on the page","tests","2026-08-19","passed","2026-08-19","TestURPage","used_resources_page_test","",""
