"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31","Verify presence, visibility and structure of content on the page","tests","2026-07-14","passed","2026-07-14","TestContributorsPage","contributors_page_test","",""
"","10037","Check registration with new email","tests","2026-07-14","passed","2026-07-14","TestRegistrationPage","registration_page_test","",""
"","1607","Verify clickability, href, status code of links in breadcrumbs on the page","tests","2026-07-14","passed","2026-07-14","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","30","Verify content of the text in the section 2","tests","2026-07-14","passed","2026-07-14","TestContactsPage","contacts_page_test","",""
"","44","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               on the Start Unauthorized Page","tests","2026-07-14","passed","2026-07-14","TestHeaderPage","header_test","",""
"","3","Test for authorization customer.","tests","2026-07-14","passed","2026-07-14","TestLoginPage","login_page_test","",""
"","136","Verify that the 'Login' link leads to the correct page after clicking","tests","2026-07-14","passed","2026-07-14","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","32","Verify presence and visibility of the Header for an unauthorized user","tests","2026-07-14","passed","2026-07-14","TestHeaderPage","header_test","",""
"","637","Verify composition, visibility of elements on the 1st-5th levels of nesting on the page","tests","2026-07-14","passed","2026-07-14","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","182","Verify redirection to used resources page not authorized user.","tests","2026-07-14","passed","2026-07-14","TestMainPage","main_page_test","",""
"","325","Verify the composition and visibility of elements 
        on the 1st-6th levels of nesting on the page","tests","2026-07-14","passed","2026-07-14","TestSpecialistsPage","specialists_page_test","",""
"","17560","Verify if series links lead to correct pages after clicking","tests","2026-07-14","passed","2026-07-14","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","20824","Check registration with new email and empty first name","tests","2026-07-14","passed","2026-07-14","TestRegistrationPage","registration_page_test","",""
"","49","Verify values of the title and subtitles with tags h1, h2 on the page","tests","2026-07-14","passed","2026-07-14","TestContactsPage","contacts_page_test","",""
"","28311","Verify clickability, titles, href, status code of series links on the page","tests","2026-07-14","passed","2026-07-14","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","10584","Solutions to a random task in the ""Слова Королёвой"" .","tests","2026-07-14","skipped","2026-07-14","TestCardsRU","Речевые упражнения.","",""
"","12","Verify value of the title of the tab","tests","2026-07-14","passed","2026-07-14","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","10884","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.","tests","2026-07-14","skipped","2026-07-14","TestCardsRU","Речевые упражнения.","",""
"","888","Checking the possibility of authorization with incorrect data","tests","2026-07-14","passed","2026-07-14","TestAuthorizedUserPage","authorisation_page_test","",""
"","10826","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data","tests","2026-07-14","skipped","2026-07-14","TestCardsEN","Speech exercises EN.","",""
"","774","Verify values of the text in card descriptions","tests","2026-07-14","passed","2026-07-14","TestContributorsPage","contributors_page_test","",""
"","1643","Verify redirection to donate page not authorized user.","tests","2026-07-14","passed","2026-07-14","TestDescriptionPage","description_page_test","",""
"","645","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking","tests","2026-07-14","passed","2026-07-14","TestSpecialistsPage","specialists_page_test","",""
"","29","Verify presence and visibility of content on the page","tests","2026-07-14","passed","2026-07-14","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","248","Verify values of the text in links, buttons in the Header for an authorized user","tests","2026-07-14","passed","2026-07-14","TestHeaderPage","header_test","",""
"","61","Verify size of the image in the section 1","tests","2026-07-14","passed","2026-07-14","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
