"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 24 09:34:41 GMT 2025","Mon Feb 24 09:34:46 GMT 2025","4949","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an unauthorized user",""
"passed","Mon Feb 24 09:43:46 GMT 2025","Mon Feb 24 09:43:57 GMT 2025","10992","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"broken","Mon Feb 24 09:28:56 GMT 2025","Mon Feb 24 09:29:17 GMT 2025","21356","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if breadcrumbs links lead to correct pages after clicking",""
"passed","Mon Feb 24 09:34:58 GMT 2025","Mon Feb 24 09:35:00 GMT 2025","1762","tests","header_test","TestHeaderPage","","","Verify if external links in the Header for an unauthorized user 
            lead to correct pages after click",""
"passed","Mon Feb 24 09:40:19 GMT 2025","Mon Feb 24 09:40:19 GMT 2025","37","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of text on the page",""
"passed","Mon Feb 24 09:35:11 GMT 2025","Mon Feb 24 09:35:11 GMT 2025","233","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru', 'en' buttons in the Header on the Start Unauthorized Page",""
"passed","Mon Feb 24 09:41:10 GMT 2025","Mon Feb 24 09:41:10 GMT 2025","86","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 1",""
"passed","Mon Feb 24 09:29:27 GMT 2025","Mon Feb 24 09:29:35 GMT 2025","7896","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if group links lead to correct pages after clicking",""
"passed","Mon Feb 24 09:30:03 GMT 2025","Mon Feb 24 09:30:04 GMT 2025","1046","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify attributes of images in links on the page",""
"passed","Mon Feb 24 09:32:27 GMT 2025","Mon Feb 24 09:32:53 GMT 2025","26232","tests","groups_page_test","TestGroupsPage","","","Verify clickability, title, href, status code of links on the page",""
"passed","Mon Feb 24 09:35:48 GMT 2025","Mon Feb 24 09:35:48 GMT 2025","359","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an authorized user",""
"passed","Mon Feb 24 09:34:19 GMT 2025","Mon Feb 24 09:34:29 GMT 2025","10225","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an unauthorized user",""
"passed","Mon Feb 24 09:24:35 GMT 2025","Mon Feb 24 09:24:35 GMT 2025","102","tests","contacts_page_test","TestContactsPage","","","Verify that the email link calls an email client",""
"passed","Mon Feb 24 09:34:49 GMT 2025","Mon Feb 24 09:34:54 GMT 2025","5012","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click",""
"passed","Mon Feb 24 09:27:39 GMT 2025","Mon Feb 24 09:27:40 GMT 2025","538","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in group links on the page",""
"passed","Mon Feb 24 09:38:43 GMT 2025","Mon Feb 24 09:38:49 GMT 2025","6380","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"passed","Mon Feb 24 09:34:15 GMT 2025","Mon Feb 24 09:34:16 GMT 2025","46","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an unauthorized user",""
"passed","Mon Feb 24 09:47:43 GMT 2025","Mon Feb 24 09:47:45 GMT 2025","2055","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility, clickability, href, status code of links in sections",""
"passed","Mon Feb 24 09:41:13 GMT 2025","Mon Feb 24 09:41:14 GMT 2025","138","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2",""
"passed","Mon Feb 24 09:25:11 GMT 2025","Mon Feb 24 09:25:11 GMT 2025","436","tests","contributors_page_test","TestContributorsPage","","","Verify text in card links and the 'All Team' link",""
"passed","Mon Feb 24 09:31:30 GMT 2025","Mon Feb 24 09:31:33 GMT 2025","3161","tests","groups_page_test","TestGroupsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Mon Feb 24 09:31:12 GMT 2025","Mon Feb 24 09:31:17 GMT 2025","4629","tests","footer_test","TestFooter","","","Verify Footer invisibility through the modal window with the exercise",""
"passed","Mon Feb 24 09:38:29 GMT 2025","Mon Feb 24 09:38:39 GMT 2025","9794","tests","profile_page_test","TestProfilePage","","","Change the password by receiving an email link",""
"passed","Mon Feb 24 09:35:15 GMT 2025","Mon Feb 24 09:35:15 GMT 2025","60","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the 'Logo' link in the Header 
               on the Start Unauthorized Page",""
"passed","Mon Feb 24 09:23:54 GMT 2025","Mon Feb 24 09:23:54 GMT 2025","135","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting in the section 2",""
"passed","Mon Feb 24 09:25:24 GMT 2025","Mon Feb 24 09:25:24 GMT 2025","766","tests","contributors_page_test","TestContributorsPage","","","Verify attribute values of images in contributors cards in grids",""
"passed","Mon Feb 24 09:25:37 GMT 2025","Mon Feb 24 09:25:39 GMT 2025","1157","tests","description_page_test","TestDescriptionPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Mon Feb 24 09:39:15 GMT 2025","Mon Feb 24 09:39:16 GMT 2025","761","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty email",""
"passed","Mon Feb 24 09:30:41 GMT 2025","Mon Feb 24 09:30:44 GMT 2025","2424","tests","footer_test","TestFooter","","","Verify clickability, href, prefix and subject, status code of links in the Footer",""
"passed","Mon Feb 24 09:24:04 GMT 2025","Mon Feb 24 09:24:04 GMT 2025","12","tests","contacts_page_test","TestContactsPage","","","Verify value of the title of the tab",""
"passed","Mon Feb 24 09:30:27 GMT 2025","Mon Feb 24 09:30:27 GMT 2025","225","tests","footer_test","TestFooter","","","Verify composition and visibility of elements on the 1st-7th levels of nesting in the Footer",""
"passed","Mon Feb 24 09:27:29 GMT 2025","Mon Feb 24 09:27:29 GMT 2025","86","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify value of the breadcrumbs on the page",""
"passed","Mon Feb 24 09:27:49 GMT 2025","Mon Feb 24 09:27:51 GMT 2025","1117","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in cards on the page",""
"passed","Mon Feb 24 09:33:25 GMT 2025","Mon Feb 24 09:33:43 GMT 2025","18241","tests","groups_page_test","TestGroupsPage","","","Verify if links on the 'en' local lead to correct pages after clicking",""
"passed","Mon Feb 24 09:37:16 GMT 2025","Mon Feb 24 09:37:16 GMT 2025","39","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the 'Logo' link in the Header 
               for an authorized user",""
"passed","Mon Feb 24 09:33:50 GMT 2025","Mon Feb 24 09:33:58 GMT 2025","8225","tests","groups_page_test","TestGroupsPage","","","Verify attributes of images in links on the page",""
"passed","Mon Feb 24 09:23:59 GMT 2025","Mon Feb 24 09:23:59 GMT 2025","180","tests","contacts_page_test","TestContactsPage","","","Verify presence, visibility of sections, the dividing line and elements with text on the page",""
"passed","Mon Feb 24 09:38:21 GMT 2025","Mon Feb 24 09:38:21 GMT 2025","147","tests","main_page_test","TestMainPage","","","Checking the clickability of the Start button.",""
"passed","Mon Feb 24 09:35:25 GMT 2025","Mon Feb 24 09:35:25 GMT 2025","26","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an authorized user",""
"passed","Mon Feb 24 09:36:08 GMT 2025","Mon Feb 24 09:36:13 GMT 2025","4782","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an authorized user",""
"passed","Mon Feb 24 09:27:08 GMT 2025","Mon Feb 24 09:27:09 GMT 2025","1183","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify presence, visibility of lists on the page",""
