"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 08 05:57:10 GMT 2025","Sun Jun 08 05:57:10 GMT 2025","57","tests","footer_test","TestFooter","","","Verify presence and visibility of the Footer",""
"passed","Sun Jun 08 06:14:26 GMT 2025","Sun Jun 08 06:14:26 GMT 2025","11","tests","used_resources_page_test","TestURPage","","","Verify value of the title of the tab",""
"passed","Sun Jun 08 06:02:20 GMT 2025","Sun Jun 08 06:02:31 GMT 2025","10251","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user",""
"passed","Sun Jun 08 06:04:19 GMT 2025","Sun Jun 08 06:04:19 GMT 2025","46","tests","header_test","TestHeaderPage","","","Verify presence, visibility, attributes of icons in the Header for an authorized user",""
"passed","Sun Jun 08 06:03:59 GMT 2025","Sun Jun 08 06:04:00 GMT 2025","377","tests","header_test","TestHeaderPage","","","Verify user logout after clicking the 'Logout' button in the Header for an authorized user",""
"passed","Sun Jun 08 06:08:39 GMT 2025","Sun Jun 08 06:08:40 GMT 2025","598","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility, clickability, href, status code 
                         of the 'Login' link in the section 1",""
"passed","Sun Jun 08 05:50:18 GMT 2025","Sun Jun 08 05:50:19 GMT 2025","1210","tests","contributors_page_test","TestContributorsPage","","","Verify sizes of images in contributor cards in grids",""
"passed","Sun Jun 08 05:51:20 GMT 2025","Sun Jun 08 05:51:20 GMT 2025","832","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify composition, visibility of elements on the 1st-7th levels of nesting on the page",""
"passed","Sun Jun 08 06:08:25 GMT 2025","Sun Jun 08 06:08:25 GMT 2025","13","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"passed","Sun Jun 08 06:03:52 GMT 2025","Sun Jun 08 06:03:53 GMT 2025","192","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru', 'en' buttons in the Header for an authorized user",""
"passed","Sun Jun 08 05:58:54 GMT 2025","Sun Jun 08 05:58:54 GMT 2025","27","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'ru' title on the page",""
"passed","Sun Jun 08 06:01:38 GMT 2025","Sun Jun 08 06:01:43 GMT 2025","4939","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click",""
"passed","Sun Jun 08 06:02:14 GMT 2025","Sun Jun 08 06:02:14 GMT 2025","27","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an authorized user",""
"passed","Sun Jun 08 06:05:16 GMT 2025","Sun Jun 08 06:05:16 GMT 2025","364","tests","main_page_test","TestMainPage","","","Checking the domain is available",""
"passed","Sun Jun 08 05:49:05 GMT 2025","Sun Jun 08 05:49:05 GMT 2025","63","tests","contacts_page_test","TestContactsPage","","","Verify values of the title and subtitles with tags h1, h2 on the page",""
"passed","Sun Jun 08 06:08:06 GMT 2025","Sun Jun 08 06:08:06 GMT 2025","158","tests","specialists_page_test","TestSpecialistsPage","","","Verify sizes of images in specialist cards in the grid",""
"passed","Sun Jun 08 06:01:26 GMT 2025","Sun Jun 08 06:01:34 GMT 2025","8651","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an unauthorized user",""
"passed","Sun Jun 08 06:10:54 GMT 2025","Sun Jun 08 06:11:05 GMT 2025","11245","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"passed","Sun Jun 08 05:49:38 GMT 2025","Sun Jun 08 05:49:42 GMT 2025","3685","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility of titles/subtitles, cards, descriptions, links, images on the page",""
"passed","Sun Jun 08 05:50:01 GMT 2025","Sun Jun 08 05:50:02 GMT 2025","448","tests","contributors_page_test","TestContributorsPage","","","Verify text in card links and the 'All Team' link",""
"passed","Sun Jun 08 05:49:29 GMT 2025","Sun Jun 08 05:49:30 GMT 2025","35","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Sun Jun 08 06:01:01 GMT 2025","Sun Jun 08 06:01:01 GMT 2025","34","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an unauthorized user",""
"passed","Sun Jun 08 06:04:33 GMT 2025","Sun Jun 08 06:04:33 GMT 2025","3","tests","login_page_test","TestLoginPage","","","Test for authorization customer.",""
"passed","Sun Jun 08 05:49:49 GMT 2025","Sun Jun 08 05:49:49 GMT 2025","37","tests","contributors_page_test","TestContributorsPage","","","Verify values of title and subtitles with tags h2, h3 on the page",""
