"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1220","Verify composition, visibility of elements on the 6st-10th levels of nesting on the page","tests","2026-06-15","broken","2026-06-15","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","10705","Solutions to a random task in the ""Слова Королёвой"" .","tests","2026-06-15","skipped","2026-06-15","TestCardsRU","Речевые упражнения.","",""
"","879","Verify if direct internal links in the Header for an authorized user 
            lead to correct pages after click","tests","2026-06-15","passed","2026-06-15","TestHeaderPage","header_test","",""
"","124","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2","tests","2026-06-15","passed","2026-06-15","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","12","Verify value of the 'en' title of the tab","tests","2026-06-15","passed","2026-06-15","TestGroupsPage","groups_page_test","",""
"","22","Verify the composition and visibility of elements on the 1st level of nesting in the section 1","tests","2026-06-15","passed","2026-06-15","TestContactsPage","contacts_page_test","",""
"","4072","Verify clickability, href, status code of series links on the page","tests","2026-06-15","passed","2026-06-15","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","10361","Solutions to a random task in the ""Слова"" group and comparison of statics.","tests","2026-06-15","skipped","2026-06-15","TestCardsRU","Речевые упражнения.","",""
"","38","Verify text in the 'All Specialists' link","tests","2026-06-15","passed","2026-06-15","TestSpecialistsPage","specialists_page_test","",""
"","37","Verify presence and visibility of content on the page","tests","2026-06-15","passed","2026-06-15","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","52","Verify values of the title and subtitles with tags h1, h2 on the page","tests","2026-06-15","passed","2026-06-15","TestContactsPage","contacts_page_test","",""
"","10865","Select random card from ""Word"" group and compare UI vs BACKEND data","tests","2026-06-15","skipped","2026-06-15","TestCardsEN","Speech exercises EN.","",""
"","30","Verify presence and visibility of content on the page","tests","2026-06-15","passed","2026-06-15","TestSpecialistsPage","specialists_page_test","",""
"","13","Verify value of the 'ru' title of the tab","tests","2026-06-15","passed","2026-06-15","TestGroupsPage","groups_page_test","",""
"","0","Verify attribute 'alt' of images in links on the 'ru' local","tests","2026-06-15","broken","2026-06-15","TestGroupsPage","groups_page_test","",""
"","25","Verify value of the breadcrumbs on the page","tests","2026-06-15","passed","2026-06-15","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","12919","Verify that links in the Footer lead to correct pages after clicking","tests","2026-06-15","passed","2026-06-15","TestFooter","footer_test","",""
"","6818","Verify if series links 1-4 lead to correct pages after clicking","tests","2026-06-15","passed","2026-06-15","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","23","Verify value of the 'en' subtitles on the page","tests","2026-06-15","passed","2026-06-15","TestGroupsPage","groups_page_test","",""
"","272","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an unauthorized user","tests","2026-06-15","passed","2026-06-15","TestHeaderPage","header_test","",""
"","18","Verify content of the text on the page","tests","2026-06-15","passed","2026-06-15","TestContributorsPage","contributors_page_test","",""
"","29","Verify presence and visibility of content on the page","tests","2026-06-15","passed","2026-06-15","TestContactsPage","contacts_page_test","",""
"","95","Verify return main page from description page.","tests","2026-06-15","passed","2026-06-15","TestDescriptionPage","description_page_test","",""
"","145","Verify that the 'Login' link leads to the correct page after clicking","tests","2026-06-15","passed","2026-06-15","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","2045","Verify composition, visibility of elements on the 11st-14th levels of nesting on the page","tests","2026-06-15","passed","2026-06-15","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","29","Verify presence, visibility of the user name in the Header for an authorized user","tests","2026-06-15","passed","2026-06-15","TestHeaderPage","header_test","",""
"","1848","Verify redirection to telegram page not authorized user.","tests","2026-06-15","passed","2026-06-15","TestDescriptionPage","description_page_test","",""
"","195","Verify redirection to used resources page not authorized user.","tests","2026-06-15","passed","2026-06-15","TestMainPage","main_page_test","",""
"","268","Verify values of the text in links, buttons in the Header for an authorized user","tests","2026-06-15","passed","2026-06-15","TestHeaderPage","header_test","",""
"","142","Verify sizes of background-images in links on the page","tests","2026-06-15","passed","2026-06-15","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","911","Checking the possibility of authorization with incorrect data","tests","2026-06-15","passed","2026-06-15","TestAuthorizedUserPage","authorisation_page_test","",""
"","32","Verify text in links in sections","tests","2026-06-15","passed","2026-06-15","TestURPage","used_resources_page_test","",""
