"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 04 01:16:13 GMT 2025","Fri Apr 04 01:16:27 GMT 2025","13997","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an authorized user 
            lead to correct pages after click",""
"passed","Fri Apr 04 01:05:53 GMT 2025","Fri Apr 04 01:05:57 GMT 2025","3417","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Fri Apr 04 01:21:12 GMT 2025","Fri Apr 04 01:21:13 GMT 2025","653","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking",""
"passed","Fri Apr 04 01:19:06 GMT 2025","Fri Apr 04 01:19:11 GMT 2025","5161","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"passed","Fri Apr 04 01:01:03 GMT 2025","Fri Apr 04 01:01:04 GMT 2025","1327","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with the correct data",""
"passed","Fri Apr 04 01:07:00 GMT 2025","Fri Apr 04 01:07:02 GMT 2025","1955","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify clickability, href, status code of links in breadcrumbs on the page",""
"passed","Fri Apr 04 01:22:11 GMT 2025","Fri Apr 04 01:22:12 GMT 2025","746","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility, clickability, href, status code 
                         of the 'Login' link in the section 1",""
"passed","Fri Apr 04 01:02:55 GMT 2025","Fri Apr 04 01:02:56 GMT 2025","457","tests","contributors_page_test","TestContributorsPage","","","Verify text in card links and the 'All Team' link",""
"passed","Fri Apr 04 01:08:22 GMT 2025","Fri Apr 04 01:08:22 GMT 2025","371","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if breadcrumbs link3 leads to the correct page after clicking",""
"passed","Fri Apr 04 01:04:30 GMT 2025","Fri Apr 04 01:04:30 GMT 2025","309","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify presence, visibility of lists on the page",""
"passed","Fri Apr 04 01:20:39 GMT 2025","Fri Apr 04 01:20:39 GMT 2025","13","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of the title of the tab",""
"passed","Fri Apr 04 01:11:01 GMT 2025","Fri Apr 04 01:11:04 GMT 2025","3172","tests","groups_page_test","TestGroupsPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page",""
"passed","Fri Apr 04 01:22:06 GMT 2025","Fri Apr 04 01:22:06 GMT 2025","58","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Fri Apr 04 01:29:40 GMT 2025","Fri Apr 04 01:29:40 GMT 2025","34","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Fri Apr 04 01:17:40 GMT 2025","Fri Apr 04 01:17:40 GMT 2025","3","tests","login_page_test","TestLoginPage","","","Test for authorization customer.",""
"skipped","Fri Apr 04 01:23:25 GMT 2025","Fri Apr 04 01:23:45 GMT 2025","20152","tests","Speech exercises EN.","TestCardsEN","","","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data",""
"passed","Fri Apr 04 01:15:06 GMT 2025","Fri Apr 04 01:15:06 GMT 2025","54","tests","header_test","TestHeaderPage","","","Verify size of the image in the 'Logo' link in the Header on the Start Unauthorized Page",""
"passed","Fri Apr 04 01:08:56 GMT 2025","Fri Apr 04 01:09:14 GMT 2025","17662","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if subgroup links 1-4 lead to correct pages after clicking",""
"passed","Fri Apr 04 01:06:39 GMT 2025","Fri Apr 04 01:06:40 GMT 2025","375","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in group links on the page",""
