"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","Verify presence and visibility of the Footer","tests","2026-09-10","passed","2026-09-10","TestFooter","footer_test","",""
"","11091","Select a random card from ""Группа слов"" group and compare UI vs BACKEND data.","tests","2026-09-10","skipped","2026-09-10","TestCardsRU","Речевые упражнения.","",""
"","189","Verify redirection to contacts page not authorized user.","tests","2026-09-10","passed","2026-09-10","TestDescriptionPage","description_page_test","",""
"","0","Checking the ip is available","tests","2026-09-10","skipped","2026-09-10","TestMainPage","main_page_test","",""
"","11","Verify value of the title of the tab","tests","2026-09-10","passed","2026-09-10","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","2160","Verify clickability, href, prefix and subject, status code of links in the Footer","tests","2026-09-10","passed","2026-09-10","TestFooter","footer_test","",""
"","4642","Verify if series links 1-4 lead to correct pages after clicking","tests","2026-09-10","passed","2026-09-10","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","329","Verify composition, visibility of elements on the 1st-7th levels of nesting on the page","tests","2026-09-10","passed","2026-09-10","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","1019","Verify that links in the sections lead to the correct pages after clicking","tests","2026-09-10","passed","2026-09-10","TestURPage","used_resources_page_test","",""
"","10435","Solutions to a random task in the ""Слова"" group and comparison of statics.","tests","2026-09-10","skipped","2026-09-10","TestCardsRU","Речевые упражнения.","",""
"","15393","Change the password by receiving an email link","tests","2026-09-10","passed","2026-09-10","TestProfilePage","profile_page_test","",""
"","178","test_hpa.03.03.02 Verify if internal Statistics link #2 in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","1598","Verify if breadcrumbs links lead to correct pages after clicking","tests","2026-09-10","passed","2026-09-10","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","10827","Solutions to a random task in the ""Слова Королёвой"" .","tests","2026-09-10","skipped","2026-09-10","TestCardsRU","Речевые упражнения.","",""
"","149","test_hpa.03.03.01 Verify if internal Groups link #2 in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","79","Verify presence, visibility and attributes of the image in the section 1","tests","2026-09-10","passed","2026-09-10","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","26","Verify presence, visibility of the user name in the Header for an authorized user","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","1364","Verify sizes of images in contributor cards in grids","tests","2026-09-10","passed","2026-09-10","TestContributorsPage","contributors_page_test","",""
"","20","Verify the composition and visibility of elements on the 1st level of nesting in the section 1","tests","2026-09-10","passed","2026-09-10","TestContactsPage","contacts_page_test","",""
"","1312","Verify presence, visibility of lists on the page","tests","2026-09-10","passed","2026-09-10","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","668","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking","tests","2026-09-10","passed","2026-09-10","TestSpecialistsPage","specialists_page_test","",""
"","39","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               for an authorized user","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","679","Verify redirection to contributors page not authorized user.","tests","2026-09-10","passed","2026-09-10","TestMainPage","main_page_test","",""
"","10812","Select random card from ""Word"" group and compare UI vs BACKEND data","tests","2026-09-10","skipped","2026-09-10","TestCardsEN","Speech exercises EN.","",""
"","22","Verify attribute 'src' of images in links on the page","tests","2026-09-10","passed","2026-09-10","TestGroupsPage","groups_page_test","",""
"","134","Verify the composition and visibility of elements 
        on the 1st-4th levels of nesting on the page","tests","2026-09-10","passed","2026-09-10","TestURPage","used_resources_page_test","",""
"","677","test_hpa.03.03.06 Verify if internal Contributors link in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","37","Verify title, href of links on the 'en' local","tests","2026-09-10","passed","2026-09-10","TestGroupsPage","groups_page_test","",""
"","25","Verify presence and visibility of content on the page","tests","2026-09-10","passed","2026-09-10","TestGroupsPage","groups_page_test","",""
"","150","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting in the section 2","tests","2026-09-10","passed","2026-09-10","TestContactsPage","contacts_page_test","",""
"","58","test_hpa.03.02.02 Verify the list of direct external links in the Header 
            for an authorized user ","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","10","Verify value of the title of the tab","tests","2026-09-10","passed","2026-09-10","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","10","Verify value of the title of the tab","tests","2026-09-10","passed","2026-09-10","TestURPage","used_resources_page_test","",""
"","77","Verify attributes of images in links in the Footer","tests","2026-09-10","passed","2026-09-10","TestFooter","footer_test","",""
"","34","Verify text in the 'All Specialists' link","tests","2026-09-10","passed","2026-09-10","TestSpecialistsPage","specialists_page_test","",""
"","333","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","1127","Verify clickability, href, status code of links in breadcrumbs on the page","tests","2026-09-10","passed","2026-09-10","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","74","test_hpa.02.01 Verify text in direct links in the Header for an authorized user","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","662","test_hpa.03.03.08 Verify if internal Audiometry link in the Header's dropdown 
            for an authorized user leads to the correct page after clicking","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","34","Verify values of title and subtitles with tags h2, h3 on the page","tests","2026-09-10","passed","2026-09-10","TestContributorsPage","contributors_page_test","",""
"","669","Verify composition, visibility of elements on the 6st-10th levels of nesting on the page","tests","2026-09-10","broken","2026-09-10","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","0","Verify if external links in the Header for an unauthorized user 
            lead to correct pages after click","tests","2026-09-10","skipped","2026-09-10","TestHeaderPage","header_test","",""
"","98","Verify content of the text in sections 1, 2, 3","tests","2026-09-10","passed","2026-09-10","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","274","Verify attributes of images in links on the page","tests","2026-09-10","passed","2026-09-10","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","1173","test_hpa.03.02.03 Verify if direct external links in the Header ('Telegram')
            for an authorized user lead to correct pages after clicking","tests","2026-09-10","passed","2026-09-10","TestHeaderPage","header_test","",""
"","39","Verify text in group links on the page","tests","2026-09-10","passed","2026-09-10","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","149","Verify presence, visibility of lists on the page","tests","2026-09-10","passed","2026-09-10","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
